paraquestion,SQL,Header
"What year did the school from mars hill, North Carolina join?","select Joined where Location eq Mars Hill, North Carolina ","['Institution', 'Location', 'Founded', 'Type', 'Enrollment', 'Nickname', 'Joined', 'Left', 'Current Conference']"
How many times did anderson leave the university?,select COUNT(Left) where Institution eq Anderson University ,"['Institution', 'Location', 'Founded', 'Type', 'Enrollment', 'Nickname', 'Joined', 'Left', 'Current Conference']"
How many times did Anderson leave the university?,select COUNT(Left) where Institution eq Anderson University ,"['Institution', 'Location', 'Founded', 'Type', 'Enrollment', 'Nickname', 'Joined', 'Left', 'Current Conference']"
What is the nickname of Newberry College?,select Nickname where Institution eq Newberry College ,"['Institution', 'Location', 'Founded', 'Type', 'Enrollment', 'Nickname', 'Joined', 'Left', 'Current Conference']"
What is the nickname of the Newberry College?,select Nickname where Institution eq Newberry College ,"['Institution', 'Location', 'Founded', 'Type', 'Enrollment', 'Nickname', 'Joined', 'Left', 'Current Conference']"
What was the gross tonnage of the ship that ended its service in 1866?,select Gross Tonnage where Ended service eq 1866 ,"['Ships name', 'Entered service', 'Ended service', 'Gross Tonnage', 'Type of Vessel']"
What is the minimum gross tonnage of Munich?,select MIN(Gross Tonnage) where Ships name eq Munich ,"['Ships name', 'Entered service', 'Ended service', 'Gross Tonnage', 'Type of Vessel']"
What is the minimum gross tonnage of the Munich?,select MIN(Gross Tonnage) where Ships name eq Munich ,"['Ships name', 'Entered service', 'Ended service', 'Gross Tonnage', 'Type of Vessel']"
What is the air date for the episode written by Wendy Battles and directed by Oz Scott?,select Original air date where Written by eq Wendy Battles and Directed by eq Oz Scott ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'U.S. viewers (millions)']"
"How many US viewers (millions) were there for the ""cold reveal""","select U.S. viewers (millions) where Title eq ""Cold Reveal"" ","['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'U.S. viewers (millions)']"
"How many US viewers (millions) were there for a ""cold reveal""","select U.S. viewers (millions) where Title eq ""Cold Reveal"" ","['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'U.S. viewers (millions)']"
Which episode was written by anthony e. zuiker & ken solarz.,select Title where Written by eq Anthony E. Zuiker & Ken Solarz ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'U.S. viewers (millions)']"
Which episode was written by anthony e. zuiker & ken solarz?,select Title where Written by eq Anthony E. Zuiker & Ken Solarz ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'U.S. viewers (millions)']"
Which episode was directed by steven depaul?,select Title where Directed by eq Steven DePaul ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'U.S. viewers (millions)']"
Which episode was directed by Steven depaul,select Title where Directed by eq Steven DePaul ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'U.S. viewers (millions)']"
What where the tms numbers were built in 1923,select TMS Number where Year built eq 1923 ,"['Number', 'TMS Number', 'Builder', 'Year built', 'Carriage type']"
What were the tms numbers built in 1923,select TMS Number where Year built eq 1923 ,"['Number', 'TMS Number', 'Builder', 'Year built', 'Carriage type']"
"What year was the carriage type is 47' 6"" 'bird cage' gallery coach built","select Year built where Carriage type eq 47' 6"" 'Birdcage' gallery coach ","['Number', 'TMS Number', 'Builder', 'Year built', 'Carriage type']"
"What year was the carriage type is 47' 6""'s 'birdcage' gallery coach built","select Year built where Carriage type eq 47' 6"" 'Birdcage' gallery coach ","['Number', 'TMS Number', 'Builder', 'Year built', 'Carriage type']"
What tms were built in the year 1913 nzr addington,select TMS Number where Builder eq NZR Addington and Year built eq 1913 ,"['Number', 'TMS Number', 'Builder', 'Year built', 'Carriage type']"
What tms were built nzr addington in 1913,select TMS Number where Builder eq NZR Addington and Year built eq 1913 ,"['Number', 'TMS Number', 'Builder', 'Year built', 'Carriage type']"
What is the date entered service with ships name koningin wilhelmina,select Date entered service where Ships name eq Koningin Wilhelmina ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
What is the date entered service with the ship name koningin wilhelmina,select Date entered service where Ships name eq Koningin Wilhelmina ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
What's the date entered service with the ship name koningin wilhelmina,select Date entered service where Ships name eq Koningin Wilhelmina ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
What is the date where ships name is zeeland entered service,select Date entered service where Ships name eq Zeeland ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
What is the date where ships name is entered into service zeeland,select Date entered service where Ships name eq Zeeland ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
What is the date where ships name is entered into service zeeland?,select Date entered service where Ships name eq Zeeland ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
What is the maximum tonnage where the date entered service is 25 March 1986.,select MAX(Tonnage) where Date entered service eq 25 March 1986 ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
What is the maximum tonnage where the date entered service is 25 march 1986.,select MAX(Tonnage) where Date entered service eq 25 March 1986 ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
"What is the maximum tonnage, where the date entered service is 25 March 1986.",select MAX(Tonnage) where Date entered service eq 25 March 1986 ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
What are all the date withdrawn for service entered on 21 November 1945,select Date withdrawn where Date entered service eq 21 November 1945 ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
What is all the date withdrawn for service entered on 21 November 1945,select Date withdrawn where Date entered service eq 21 November 1945 ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
What are all the dates withdrawn for service entered on 21 November 1945,select Date withdrawn where Date entered service eq 21 November 1945 ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
What is all the date withdrawn for twin screw ro-ro motorship,select Date withdrawn where Type of Ship eq Twin Screw Ro-Ro Motorship ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
What are all the dates withdrawn for twin screw ro-ro motorship,select Date withdrawn where Type of Ship eq Twin Screw Ro-Ro Motorship ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
What is all the date withdrawn for the twin screw ro-ro motorship,select Date withdrawn where Type of Ship eq Twin Screw Ro-Ro Motorship ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
What are all the dates withdrawn for Koningin beatrix,select Date withdrawn where Ships name eq Koningin Beatrix ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
What is all the date withdrawn for Koningin beatrix,select Date withdrawn where Ships name eq Koningin Beatrix ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
What are all the dates withdrawn for koningin beatrix,select Date withdrawn where Ships name eq Koningin Beatrix ,"['Ships name', 'Date entered service', 'Date withdrawn', 'Tonnage', 'Type of Ship']"
Where is the first season in which Anthony Hemingway appears?,select MIN(No. in season) where Directed by eq Anthony Hemingway ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'U.S. viewers (millions)']"
Where is the first season Anthony Hemingway appears?,select MIN(No. in season) where Directed by eq Anthony Hemingway ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'U.S. viewers (millions)']"
What is the original air date of the season 18?,select Original air date where No. in season eq 18 ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'U.S. viewers (millions)']"
When was the first season there were 14.57 million U.S. viewers?,select MIN(No. in season) where U.S. viewers (millions) eq 14.57 ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'U.S. viewers (millions)']"
When was the first season there were 14.57 million U.S viewers?,select MIN(No. in season) where U.S. viewers (millions) eq 14.57 ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'U.S. viewers (millions)']"
When is the first season there were 14.57 million U.S. viewers?,select MIN(No. in season) where U.S. viewers (millions) eq 14.57 ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written by', 'Original air date', 'U.S. viewers (millions)']"
"In 2009, how many champions were there?",select COUNT(Champion) where Season eq 2009 ,"['Season', 'Champion', 'Runner-up', 'Third place', 'Top scorer']"
Who won third place with the runner-up being dynamo moscow?,select Third place where Runner-up eq Dynamo Moscow ,"['Season', 'Champion', 'Runner-up', 'Third place', 'Top scorer']"
Who won third place with the runner-up being Dynamo moscow?,select Third place where Runner-up eq Dynamo Moscow ,"['Season', 'Champion', 'Runner-up', 'Third place', 'Top scorer']"
What position plays Matt Hobgood?,select Position where Player eq Matt Hobgood ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
"How many players were from high point, NC?","select COUNT(MLB Draft) where Hometown eq High Point, NC ","['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
What High School did Jeff Malm attend?,select School where Player eq Jeff Malm ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
How many hometowns has the catcher?,select COUNT(Hometown) where Position eq Catcher ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
Who was drafted from the Mountain Pointe High School school?,select MLB Draft where School eq Mountain Pointe High School ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
What school did Ethan Bennett attend?,select School where Player eq Ethan Bennett ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
What school did Ethan Bennett attend to the player?,select School where Player eq Ethan Bennett ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
What MLB drafts have the position pitcher/infielder?,select MLB Draft where Position eq Pitcher/Infielder ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
What MLB Drafts have the position pitcher/infielder?,select MLB Draft where Position eq Pitcher/Infielder ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
What is Bubba Starling's hometown?,select Hometown where Player eq Bubba Starling ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
How many schools Bubba Starling attended?,select COUNT(School) where Player eq Bubba Starling ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
What was the hometown of the player who attended the Athens Drive High School?,select Hometown where School eq Athens Drive High School ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
What school did Pat Osborn attend?,select School where Player eq Pat Osborn ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
What school attended Pat Osborn?,select School where Player eq Pat Osborn ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
What is Josh Hamilton’s hometown?,select Hometown where Player eq Josh Hamilton ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
What school plays Kerry Wood for?,select School where Player eq Kerry Wood ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
What school does Kerry Wood play?,select School where Player eq Kerry Wood ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
"What is the position of the player from Germantown, TN?","select Position where Hometown eq Germantown, TN ","['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
Which player goes to Torrey Pines High School?,select Player where School eq Torrey Pines High School ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
In what position does Kerry Wood play?,select Position where Player eq Kerry Wood ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
What position does Kerry Wood play?,select Position where Player eq Kerry Wood ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
What is Shion Newton's MLB draft result?,select MLB Draft where Player eq Shion Newton ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
What is Shion Newton's MLB Draft result?,select MLB Draft where Player eq Shion Newton ,"['Player', 'Position', 'School', 'Hometown', 'MLB Draft']"
