paraquestion,SQL,Header
What is the name of the competition if the nationality is Brazil and the voting percentage is n/a?,select Competition where Vote percentage eq N/A and Nationality eq Brazil ,"['Rank', 'Player', 'Nationality', 'Team', 'Opponent', 'Score', 'Competition', 'Vote percentage']"
What is the name of the player whose nationality and team are Netherlands?,select Player where Nationality eq Netherlands and Team eq Netherlands ,"['Rank', 'Player', 'Nationality', 'Team', 'Opponent', 'Score', 'Competition', 'Vote percentage']"
What is the player's name whose nationality and team are Netherlands?,select Player where Nationality eq Netherlands and Team eq Netherlands ,"['Rank', 'Player', 'Nationality', 'Team', 'Opponent', 'Score', 'Competition', 'Vote percentage']"
What is the name of the player whose nationality and team are the Netherlands?,select Player where Nationality eq Netherlands and Team eq Netherlands ,"['Rank', 'Player', 'Nationality', 'Team', 'Opponent', 'Score', 'Competition', 'Vote percentage']"
What was the score for the game played by Samir Nasri?,select Score where Player eq Samir Nasri ,"['Rank', 'Player', 'Nationality', 'Team', 'Opponent', 'Score', 'Competition', 'Vote percentage']"
Who is the player who played in the UEFA Euro 2012 qualifying group A competition?,select Player where Competition eq UEFA Euro 2012 qualifying Group A ,"['Rank', 'Player', 'Nationality', 'Team', 'Opponent', 'Score', 'Competition', 'Vote percentage']"
Who is the player who played in the qualifying group A competition of UEFA Euro 2012?,select Player where Competition eq UEFA Euro 2012 qualifying Group A ,"['Rank', 'Player', 'Nationality', 'Team', 'Opponent', 'Score', 'Competition', 'Vote percentage']"
Who is the player who played in the qualifying competition of UEFA Euro 2012 Group A?,select Player where Competition eq UEFA Euro 2012 qualifying Group A ,"['Rank', 'Player', 'Nationality', 'Team', 'Opponent', 'Score', 'Competition', 'Vote percentage']"
What is the ranking of the UEFA Euro 2012 qualifying group A competition?,select Rank where Competition eq UEFA Euro 2012 qualifying Group A ,"['Rank', 'Player', 'Nationality', 'Team', 'Opponent', 'Score', 'Competition', 'Vote percentage']"
What is the ranking of the qualifying competition UEFA Euro 2012 Group A?,select Rank where Competition eq UEFA Euro 2012 qualifying Group A ,"['Rank', 'Player', 'Nationality', 'Team', 'Opponent', 'Score', 'Competition', 'Vote percentage']"
"Name the production for the alpina model being b10 4,6","select Production where Alpina model eq B10 4,6 ","['Alpina model', 'BMW donor model', 'Alpina Engine', 'Power', 'Torque', 'Production']"
"Name the production for alpina model b10 4,6","select Production where Alpina model eq B10 4,6 ","['Alpina model', 'BMW donor model', 'Alpina Engine', 'Power', 'Torque', 'Production']"
"How many final score data are there on Sunday, May 12?","select COUNT(Final score) where Date eq Sunday, May 12 ","['Week', 'Date', 'Kickoff', 'Opponent', 'Final score', 'Team record', 'Game site', 'Attendance']"
"Which week took place the game on Saturday, May 25?","select MIN(Week) where Date eq Saturday, May 25 ","['Week', 'Date', 'Kickoff', 'Opponent', 'Final score', 'Team record', 'Game site', 'Attendance']"
"Which week the game on Saturday, May 25 took place?","select MIN(Week) where Date eq Saturday, May 25 ","['Week', 'Date', 'Kickoff', 'Opponent', 'Final score', 'Team record', 'Game site', 'Attendance']"
"What was the final score on Saturday, 25 May?","select Final score where Date eq Saturday, May 25 ","['Week', 'Date', 'Kickoff', 'Opponent', 'Final score', 'Team record', 'Game site', 'Attendance']"
"When 10 is the number, who is the writer?",select Writer(s) where # eq 10 ,"['#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
Who is the writer when 10 is the number?,select Writer(s) where # eq 10 ,"['#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
"When 6.66 is the number of viewers, what is the lowest production code?",select MIN(Production code) where Viewers eq 6.66 ,"['#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
What is the lowest production code when 6.66 is the number of viewers?,select MIN(Production code) where Viewers eq 6.66 ,"['#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
"When 6.66 is the amount of viewers, what is the lowest production code?",select MIN(Production code) where Viewers eq 6.66 ,"['#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
"When 7.55 is the number of viewers, what is the lowest number?",select MIN(#) where Viewers eq 7.55 ,"['#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
What is the lowest number when 7.55 is the number of viewers?,select MIN(#) where Viewers eq 7.55 ,"['#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
"When 7.55 is the amount of viewers, what is the lowest number?",select MIN(#) where Viewers eq 7.55 ,"['#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
How many figures are given for the New Democratic for the May 11–31 polling range?,"select COUNT(New Democratic) where Date of Polling eq May 11–31, 2010 ","['Polling Firm', 'Date of Polling', 'Link', 'Progressive Conservative', 'Liberal', 'New Democratic']"
How many figures are given for the New Democratic for the May 11 – 31 polling range?,"select COUNT(New Democratic) where Date of Polling eq May 11–31, 2010 ","['Polling Firm', 'Date of Polling', 'Link', 'Progressive Conservative', 'Liberal', 'New Democratic']"
"What format is the link for the polling data for February 10 – 28, 2011?","select Link where Date of Polling eq February 10–28, 2011 ","['Polling Firm', 'Date of Polling', 'Link', 'Progressive Conservative', 'Liberal', 'New Democratic']"
"When ""gary is a boat guy"" is the title, how many sets of viewers are there?","select COUNT(Viewers) where Title eq ""Gary Is A Boat Guy"" ","['Total', '#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
"How many sets of viewers are there when ""gary is a boat guy"" is the title?","select COUNT(Viewers) where Title eq ""Gary Is A Boat Guy"" ","['Total', '#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
"When the title is ""Gary is a boat guy"" how many sets of viewers are there?","select COUNT(Viewers) where Title eq ""Gary Is A Boat Guy"" ","['Total', '#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
What is the title when 9 is the number?,select Title where # eq 9 ,"['Total', '#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
"When 9 is the number, what is the title?",select Title where # eq 9 ,"['Total', '#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
"When 3 is the number, what is the highest total?",select MAX(Total) where # eq 3 ,"['Total', '#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
What is the highest total when 3 is the number?,select MAX(Total) where # eq 3 ,"['Total', '#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
What is the air date when 7.08 is the number of viewers?,select Air date where Viewers eq 7.08 ,"['Total', '#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
"When 7.08 is the number of viewers, what is the air date?",select Air date where Viewers eq 7.08 ,"['Total', '#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
When 7.08 is the number of viewers what is the air date?,select Air date where Viewers eq 7.08 ,"['Total', '#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
"When 7.08 is the number of viewers, how many directors are there?",select COUNT(Director) where Viewers eq 7.08 ,"['Total', '#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
"When 7.08 is the amount of viewers, how many directors are there?",select COUNT(Director) where Viewers eq 7.08 ,"['Total', '#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
How many directors are there when 7.08 is the number of viewers?,select COUNT(Director) where Viewers eq 7.08 ,"['Total', '#', 'Title', 'Director', 'Writer(s)', 'Viewers', 'Air date', 'Production code']"
"What location did the episode originally aired on August 26, 2009 take place?","select Location where Original Airdate eq August 26, 2009 ","['Episode Number', 'Location', 'Original Airdate', 'Challenge Winner', 'Challenge']"
"At what location did the episode that aired originally on August 26, 2009 take place?","select Location where Original Airdate eq August 26, 2009 ","['Episode Number', 'Location', 'Original Airdate', 'Challenge Winner', 'Challenge']"
"At what location did the episode originally aired on August 26, 2009 take place?","select Location where Original Airdate eq August 26, 2009 ","['Episode Number', 'Location', 'Original Airdate', 'Challenge Winner', 'Challenge']"
"How many dates originally aired episodes in Philadelphia, Pennsylvania?","select COUNT(Original Airdate) where Location eq Philadelphia, Pennsylvania ","['Episode Number', 'Location', 'Original Airdate', 'Challenge Winner', 'Challenge']"
"How many episodes originally aired in Philadelphia, Pennsylvania?","select COUNT(Original Airdate) where Location eq Philadelphia, Pennsylvania ","['Episode Number', 'Location', 'Original Airdate', 'Challenge Winner', 'Challenge']"
What was the challenge for Episode 28?,select Challenge where Episode Number eq 28 ,"['Episode Number', 'Location', 'Original Airdate', 'Challenge Winner', 'Challenge']"
How many original air dates were there for Episode 22?,select COUNT(Original Airdate) where Episode Number eq 22 ,"['Episode Number', 'Location', 'Original Airdate', 'Challenge Winner', 'Challenge']"
What were the lowest goals ever achieved?,select MIN(Goals) where ,"['Name', 'Nationality', 'Position', 'Appearances', 'Starts', 'Minutes', 'Goals', 'Assists']"
What was the lowest goal ever achieved?,select MIN(Goals) where ,"['Name', 'Nationality', 'Position', 'Appearances', 'Starts', 'Minutes', 'Goals', 'Assists']"
How many arabic scottish is afghan,select Afghan where Arabic eq Scottish ,"['Afghan', 'Albanian', 'Arabic', 'Bangladeshi', 'Bosnian', 'Chinese', 'Colombian', 'Cook Islands']"
How many arabic scottish is afghan?,select Afghan where Arabic eq Scottish ,"['Afghan', 'Albanian', 'Arabic', 'Bangladeshi', 'Bosnian', 'Chinese', 'Colombian', 'Cook Islands']"
How many bosnian in Cook Islands is macedonian,select COUNT(Cook Islands) where Bosnian eq Macedonian ,"['Afghan', 'Albanian', 'Arabic', 'Bangladeshi', 'Bosnian', 'Chinese', 'Colombian', 'Cook Islands']"
How many bosnian in cook islands is macedonian,select COUNT(Cook Islands) where Bosnian eq Macedonian ,"['Afghan', 'Albanian', 'Arabic', 'Bangladeshi', 'Bosnian', 'Chinese', 'Colombian', 'Cook Islands']"
How many bosnian is macedonian in Cook Islands,select COUNT(Cook Islands) where Bosnian eq Macedonian ,"['Afghan', 'Albanian', 'Arabic', 'Bangladeshi', 'Bosnian', 'Chinese', 'Colombian', 'Cook Islands']"
How many colombia in bangladesh is serbian,select Colombian where Bangladeshi eq Serbian ,"['Afghan', 'Albanian', 'Arabic', 'Bangladeshi', 'Bosnian', 'Chinese', 'Colombian', 'Cook Islands']"
How many colombia in bangladesh is serbian?,select Colombian where Bangladeshi eq Serbian ,"['Afghan', 'Albanian', 'Arabic', 'Bangladeshi', 'Bosnian', 'Chinese', 'Colombian', 'Cook Islands']"
How many arabic in colobians is finnish,select Arabic where Colombian eq Finnish ,"['Afghan', 'Albanian', 'Arabic', 'Bangladeshi', 'Bosnian', 'Chinese', 'Colombian', 'Cook Islands']"
How many arabic is finnish in colobians,select Arabic where Colombian eq Finnish ,"['Afghan', 'Albanian', 'Arabic', 'Bangladeshi', 'Bosnian', 'Chinese', 'Colombian', 'Cook Islands']"
How many arabic is finnish in colobians?,select Arabic where Colombian eq Finnish ,"['Afghan', 'Albanian', 'Arabic', 'Bangladeshi', 'Bosnian', 'Chinese', 'Colombian', 'Cook Islands']"
How many bosnian in cook islands is sri lankan,select Bosnian where Cook Islands eq Sri Lankan ,"['Afghan', 'Albanian', 'Arabic', 'Bangladeshi', 'Bosnian', 'Chinese', 'Colombian', 'Cook Islands']"
How many bosnian in Cook Islands is sri lankan,select Bosnian where Cook Islands eq Sri Lankan ,"['Afghan', 'Albanian', 'Arabic', 'Bangladeshi', 'Bosnian', 'Chinese', 'Colombian', 'Cook Islands']"
How many bosnian in cook islands is sri lankan?,select Bosnian where Cook Islands eq Sri Lankan ,"['Afghan', 'Albanian', 'Arabic', 'Bangladeshi', 'Bosnian', 'Chinese', 'Colombian', 'Cook Islands']"
How many afghan in banglash is hungarian,select Afghan where Bangladeshi eq Hungarian ,"['Afghan', 'Albanian', 'Arabic', 'Bangladeshi', 'Bosnian', 'Chinese', 'Colombian', 'Cook Islands']"
How many Afghan in banglash is hungarian,select Afghan where Bangladeshi eq Hungarian ,"['Afghan', 'Albanian', 'Arabic', 'Bangladeshi', 'Bosnian', 'Chinese', 'Colombian', 'Cook Islands']"
How many afghan in banglash is hungarian?,select Afghan where Bangladeshi eq Hungarian ,"['Afghan', 'Albanian', 'Arabic', 'Bangladeshi', 'Bosnian', 'Chinese', 'Colombian', 'Cook Islands']"
