paraquestion,SQL,Header
What is the maximum laps led if the laps is 191?,select MAX(Laps Led) where Laps eq 191 ,"['Fin. Pos', 'Car No.', 'Driver', 'Team', 'Laps', 'Time/Retired', 'Grid', 'Laps Led', 'Points']"
What is the time/retirement if the driver is Ed Carpenter?,select Time/Retired where Driver eq Ed Carpenter ,"['Fin. Pos', 'Car No.', 'Driver', 'Team', 'Laps', 'Time/Retired', 'Grid', 'Laps Led', 'Points']"
"If the time/retired is +1 lap, what is the maximum laps?",select MAX(Laps) where Time/Retired eq +1 lap ,"['Fin. Pos', 'Car No.', 'Driver', 'Team', 'Laps', 'Time/Retired', 'Grid', 'Laps Led', 'Points']"
What is the maximum laps if the time/retired is +1 lap?,select MAX(Laps) where Time/Retired eq +1 lap ,"['Fin. Pos', 'Car No.', 'Driver', 'Team', 'Laps', 'Time/Retired', 'Grid', 'Laps Led', 'Points']"
"If the time/retired lap is +1 lap, what is the maximum laps?",select MAX(Laps) where Time/Retired eq +1 lap ,"['Fin. Pos', 'Car No.', 'Driver', 'Team', 'Laps', 'Time/Retired', 'Grid', 'Laps Led', 'Points']"
What is the name of the team if the driver is Milka Duno?,select Team where Driver eq Milka Duno ,"['Fin. Pos', 'Car No.', 'Driver', 'Team', 'Laps', 'Time/Retired', 'Grid', 'Laps Led', 'Points']"
How many stages was won by Robbie McEwen?,select COUNT(Stage) where Winner eq Robbie McEwen ,"['Stage', 'Winner', 'General Classification', 'Mountains Classification', 'Points Classification', 'Sprints classification', 'Team Classification']"
How many car numbers for Rusty Wallace were listed?,select COUNT(Car #) where Winning Driver eq Rusty Wallace ,"['Season', 'Date', 'Winning Driver', 'Car #', 'Sponsor', 'Make', 'Team', 'Avg Speed', 'Margin of Victory']"
In which season did Rusty Wallace win?,select MAX(Season) where Winning Driver eq Rusty Wallace ,"['Season', 'Date', 'Winning Driver', 'Car #', 'Sponsor', 'Make', 'Team', 'Avg Speed', 'Margin of Victory']"
What season did Rusty Wallace win?,select MAX(Season) where Winning Driver eq Rusty Wallace ,"['Season', 'Date', 'Winning Driver', 'Car #', 'Sponsor', 'Make', 'Team', 'Avg Speed', 'Margin of Victory']"
What was the team represented on June 27?,select Team where Date eq June 27 ,"['Season', 'Date', 'Winning Driver', 'Car #', 'Sponsor', 'Make', 'Team', 'Avg Speed', 'Margin of Victory']"
Who was the winner for Hendrick Motorsports in a Chevrolet Impala SS?,select Winning Driver where Team eq Hendrick Motorsports and Make eq Chevrolet Impala SS ,"['Season', 'Date', 'Winning Driver', 'Car #', 'Sponsor', 'Make', 'Team', 'Avg Speed', 'Margin of Victory']"
What is the lost when 45 is the goal and 10 is drawn?,select Lost where Drawn eq 10 and Goals For eq 45 ,"['Position', 'Team', 'Played', 'Won', 'Drawn', 'Lost', 'Goals For', 'Goals Against', 'Goal Difference', 'Points 1']"
What is the lost when 45 is the goal for and 10 is drawn?,select Lost where Drawn eq 10 and Goals For eq 45 ,"['Position', 'Team', 'Played', 'Won', 'Drawn', 'Lost', 'Goals For', 'Goals Against', 'Goal Difference', 'Points 1']"
What is the lost when 45 is the goal and 10 is the drawn?,select Lost where Drawn eq 10 and Goals For eq 45 ,"['Position', 'Team', 'Played', 'Won', 'Drawn', 'Lost', 'Goals For', 'Goals Against', 'Goal Difference', 'Points 1']"
What is the goal difference when +10 is the goal difference?,select Goals For where Goal Difference eq +10 ,"['Position', 'Team', 'Played', 'Won', 'Drawn', 'Lost', 'Goals For', 'Goals Against', 'Goal Difference', 'Points 1']"
"When +10 is the goal difference, what are the goals for?",select Goals For where Goal Difference eq +10 ,"['Position', 'Team', 'Played', 'Won', 'Drawn', 'Lost', 'Goals For', 'Goals Against', 'Goal Difference', 'Points 1']"
What are the goals for when +10 is the goal difference?,select Goals For where Goal Difference eq +10 ,"['Position', 'Team', 'Played', 'Won', 'Drawn', 'Lost', 'Goals For', 'Goals Against', 'Goal Difference', 'Points 1']"
When Ellesmere Port & Neston is the team what are the points 1?,select Points 1 where Team eq Ellesmere Port & Neston ,"['Position', 'Team', 'Played', 'Won', 'Drawn', 'Lost', 'Goals For', 'Goals Against', 'Goal Difference', 'Points 1']"
What are the points 1 when ellesmere port & neston is the team?,select Points 1 where Team eq Ellesmere Port & Neston ,"['Position', 'Team', 'Played', 'Won', 'Drawn', 'Lost', 'Goals For', 'Goals Against', 'Goal Difference', 'Points 1']"
"When 2005 is the season, how many drivers are there?",select COUNT(Driver) where Season eq 2005 ,"['Season', 'Date', 'Driver', 'Team', 'Chassis', 'Engine', 'Laps', 'Miles (km)', 'Race Time', 'Average Speed (mph)', 'Report']"
How many drivers are there when 2005 is the season?,select COUNT(Driver) where Season eq 2005 ,"['Season', 'Date', 'Driver', 'Team', 'Chassis', 'Engine', 'Laps', 'Miles (km)', 'Race Time', 'Average Speed (mph)', 'Report']"
How many drivers are there when the season is 2005?,select COUNT(Driver) where Season eq 2005 ,"['Season', 'Date', 'Driver', 'Team', 'Chassis', 'Engine', 'Laps', 'Miles (km)', 'Race Time', 'Average Speed (mph)', 'Report']"
"When tony kanaan is the driver, what is the average speed miles per hour?",select Average Speed (mph) where Driver eq Tony Kanaan ,"['Season', 'Date', 'Driver', 'Team', 'Chassis', 'Engine', 'Laps', 'Miles (km)', 'Race Time', 'Average Speed (mph)', 'Report']"
When tony Kanaan is the driver what is the average speed miles per hour?,select Average Speed (mph) where Driver eq Tony Kanaan ,"['Season', 'Date', 'Driver', 'Team', 'Chassis', 'Engine', 'Laps', 'Miles (km)', 'Race Time', 'Average Speed (mph)', 'Report']"
What is the chassis when 169.182 is the average speed miles per hour?,select Chassis where Average Speed (mph) eq 169.182 ,"['Season', 'Date', 'Driver', 'Team', 'Chassis', 'Engine', 'Laps', 'Miles (km)', 'Race Time', 'Average Speed (mph)', 'Report']"
"When 1:34:01 is the race time, what are the miles in kilometers?",select Miles (km) where Race Time eq 1:34:01 ,"['Season', 'Date', 'Driver', 'Team', 'Chassis', 'Engine', 'Laps', 'Miles (km)', 'Race Time', 'Average Speed (mph)', 'Report']"
"When 1:34:01 is the race time, what is the miles in kilometers?",select Miles (km) where Race Time eq 1:34:01 ,"['Season', 'Date', 'Driver', 'Team', 'Chassis', 'Engine', 'Laps', 'Miles (km)', 'Race Time', 'Average Speed (mph)', 'Report']"
When 228 is the lap and chip Ganassi racing is the team what is the race time?,select Race Time where Team eq Chip Ganassi Racing and Laps eq 228 ,"['Season', 'Date', 'Driver', 'Team', 'Chassis', 'Engine', 'Laps', 'Miles (km)', 'Race Time', 'Average Speed (mph)', 'Report']"
When 228 lap and chip Ganassi racing is the team what is the race time?,select Race Time where Team eq Chip Ganassi Racing and Laps eq 228 ,"['Season', 'Date', 'Driver', 'Team', 'Chassis', 'Engine', 'Laps', 'Miles (km)', 'Race Time', 'Average Speed (mph)', 'Report']"
Which tie number featured Chelsea as the home team?,select MIN(Tie no) where Home team eq Chelsea ,"['Tie no', 'Home team', 'Score 1', 'Away team', 'Attendance']"
In what tie was Leeds United the away team?,select MAX(Tie no) where Away team eq Leeds United ,"['Tie no', 'Home team', 'Score 1', 'Away team', 'Attendance']"
In which tie were Leeds United the away team?,select MAX(Tie no) where Away team eq Leeds United ,"['Tie no', 'Home team', 'Score 1', 'Away team', 'Attendance']"
Who was the home team when Burnley was the away team?,select Home team where Away team eq Burnley ,"['Tie no', 'Home team', 'Score 1', 'Away team', 'Attendance']"
What is the lowest year represented?,select MIN(Year) where ,"['Outcome', 'Year', 'Championship', 'Surface', 'Partner', 'Opponents', 'Score']"
What is represented the lowest year?,select MIN(Year) where ,"['Outcome', 'Year', 'Championship', 'Surface', 'Partner', 'Opponents', 'Score']"
What is represented as the lowest year?,select MIN(Year) where ,"['Outcome', 'Year', 'Championship', 'Surface', 'Partner', 'Opponents', 'Score']"
Was the score when Françoise Dürr was partner?,select Score where Partner eq Françoise Dürr ,"['Outcome', 'Year', 'Championship', 'Surface', 'Partner', 'Opponents', 'Score']"
What was the result in 1975?,select Outcome where Year eq 1975 ,"['Outcome', 'Year', 'Championship', 'Surface', 'Partner', 'Opponents', 'Score']"
"On what surface was the game played with a score of 6–4, 6–4?","select Surface where Score eq 6–4, 6–4 ","['Outcome', 'Year', 'Championship', 'Surface', 'Partner', 'Opponents', 'Score']"
"What surface was the game played with a score of 6–4, 6–4?","select Surface where Score eq 6–4, 6–4 ","['Outcome', 'Year', 'Championship', 'Surface', 'Partner', 'Opponents', 'Score']"
What is the year of appearance for the Prince Albert Raiders?,select Years of appearance where Team eq Prince Albert Raiders ,"['Tournament Appearances', 'Team', 'League', 'Wins', 'Final Losses', 'Semi-Final Losses', 'Fourth-Place*', 'Final Win %', 'Years of appearance']"
What is the year of the appearance for the Prince Albert Raiders?,select Years of appearance where Team eq Prince Albert Raiders ,"['Tournament Appearances', 'Team', 'League', 'Wins', 'Final Losses', 'Semi-Final Losses', 'Fourth-Place*', 'Final Win %', 'Years of appearance']"
How many wins do the Erie Otters have?,select Wins where Team eq Erie Otters ,"['Tournament Appearances', 'Team', 'League', 'Wins', 'Final Losses', 'Semi-Final Losses', 'Fourth-Place*', 'Final Win %', 'Years of appearance']"
How many wins have the Erie Otters?,select Wins where Team eq Erie Otters ,"['Tournament Appearances', 'Team', 'League', 'Wins', 'Final Losses', 'Semi-Final Losses', 'Fourth-Place*', 'Final Win %', 'Years of appearance']"
How many victories do the Erie Otters have?,select Wins where Team eq Erie Otters ,"['Tournament Appearances', 'Team', 'League', 'Wins', 'Final Losses', 'Semi-Final Losses', 'Fourth-Place*', 'Final Win %', 'Years of appearance']"
What is the final win percentage of the Sault Ste. Marie Greyhounds?,select Final Win % where Team eq Sault Ste. Marie Greyhounds ,"['Tournament Appearances', 'Team', 'League', 'Wins', 'Final Losses', 'Semi-Final Losses', 'Fourth-Place*', 'Final Win %', 'Years of appearance']"
What is the final win percentage of the Greyhounds of Sault Ste. Marie?,select Final Win % where Team eq Sault Ste. Marie Greyhounds ,"['Tournament Appearances', 'Team', 'League', 'Wins', 'Final Losses', 'Semi-Final Losses', 'Fourth-Place*', 'Final Win %', 'Years of appearance']"
What is the total number of semi-final losses for the Kitchener Rangers?,select MAX(Semi-Final Losses) where Team eq Kitchener Rangers ,"['Tournament Appearances', 'Team', 'League', 'Wins', 'Final Losses', 'Semi-Final Losses', 'Fourth-Place*', 'Final Win %', 'Years of appearance']"
What is the total number of Semi-Final losses for the Kitchener Rangers?,select MAX(Semi-Final Losses) where Team eq Kitchener Rangers ,"['Tournament Appearances', 'Team', 'League', 'Wins', 'Final Losses', 'Semi-Final Losses', 'Fourth-Place*', 'Final Win %', 'Years of appearance']"
How many wins do the Red Deer Rebels have?,select MAX(Wins) where Team eq Red Deer Rebels ,"['Tournament Appearances', 'Team', 'League', 'Wins', 'Final Losses', 'Semi-Final Losses', 'Fourth-Place*', 'Final Win %', 'Years of appearance']"
How many wins have the Red Deer Rebels?,select MAX(Wins) where Team eq Red Deer Rebels ,"['Tournament Appearances', 'Team', 'League', 'Wins', 'Final Losses', 'Semi-Final Losses', 'Fourth-Place*', 'Final Win %', 'Years of appearance']"
How many victories do the Red Deer Rebels have?,select MAX(Wins) where Team eq Red Deer Rebels ,"['Tournament Appearances', 'Team', 'League', 'Wins', 'Final Losses', 'Semi-Final Losses', 'Fourth-Place*', 'Final Win %', 'Years of appearance']"
What was the site of the game against the Dallas Texans?,select Game site where Opponent eq Dallas Texans ,"['Week', 'Date', 'Opponent', 'Result', 'Game site', 'Record', 'Attendance']"
In how many years was Tom Fleming the final television commentator?,select COUNT(Year(s)) where Final television commentator eq Tom Fleming ,"['Year(s)', 'Final television commentator', 'Radio commentator', 'Spokesperson', 'Semi-final television commentator', 'Semi-final second television commentator']"
In how many years was Tom Fleming the last television commentator?,select COUNT(Year(s)) where Final television commentator eq Tom Fleming ,"['Year(s)', 'Final television commentator', 'Radio commentator', 'Spokesperson', 'Semi-final television commentator', 'Semi-final second television commentator']"
What was the last year that Colin Berry was the spokesperson?,select MAX(Year(s)) where Spokesperson eq Colin Berry ,"['Year(s)', 'Final television commentator', 'Radio commentator', 'Spokesperson', 'Semi-final television commentator', 'Semi-final second television commentator']"
What was the latest year that Colin Berry was the spokesperson?,select MAX(Year(s)) where Spokesperson eq Colin Berry ,"['Year(s)', 'Final television commentator', 'Radio commentator', 'Spokesperson', 'Semi-final television commentator', 'Semi-final second television commentator']"
What was the last year Colin Berry was the spokesperson?,select MAX(Year(s)) where Spokesperson eq Colin Berry ,"['Year(s)', 'Final television commentator', 'Radio commentator', 'Spokesperson', 'Semi-final television commentator', 'Semi-final second television commentator']"
Who was the semi-final television commentator when the spokesperson was Colin Berry and the final TV commentator was Pete Murray?,select Semi-final television commentator where Spokesperson eq Colin Berry and Final television commentator eq Pete Murray ,"['Year(s)', 'Final television commentator', 'Radio commentator', 'Spokesperson', 'Semi-final television commentator', 'Semi-final second television commentator']"
Who was the radio commentator when the final television commentator was John Dunn?,select Radio commentator where Final television commentator eq John Dunn ,"['Year(s)', 'Final television commentator', 'Radio commentator', 'Spokesperson', 'Semi-final television commentator', 'Semi-final second television commentator']"
