paraquestion,SQL,Header
What is the short name with video of 720p and programming of the main KSTC-TV programming?,select PSIP Short Name where Video eq 720p and Programming eq main kstc-tv programming ,"['Channel', 'Station', 'Video', 'Aspect', 'PSIP Short Name', 'Programming']"
What is the short name having video of 720p and programming of the main KSTC-TV programming?,select PSIP Short Name where Video eq 720p and Programming eq main kstc-tv programming ,"['Channel', 'Station', 'Video', 'Aspect', 'PSIP Short Name', 'Programming']"
What is the video associated with a short name KSTCDT2?,select Video where PSIP Short Name eq kstcdt2 ,"['Channel', 'Station', 'Video', 'Aspect', 'PSIP Short Name', 'Programming']"
"What is the short name of the channel 5.5, KSTC-TV?",select PSIP Short Name where Station eq kstc-tv and Channel eq 5.5 ,"['Channel', 'Station', 'Video', 'Aspect', 'PSIP Short Name', 'Programming']"
What is the short name of the channel in 5.2?,select PSIP Short Name where Channel gt 5.2 ,"['Channel', 'Station', 'Video', 'Aspect', 'PSIP Short Name', 'Programming']"
Which men's doubles has a women's doubles of pam brady rosine lemon?,select Men's doubles where Women's doubles eq pam brady rosine lemon ,"['Year', ""Men's singles"", ""Women's singles"", ""Men's doubles"", ""Women's doubles"", 'Mixed doubles']"
Which Men's Doubles has a Women's Doubles of pam brady rosine lemon?,select Men's doubles where Women's doubles eq pam brady rosine lemon ,"['Year', ""Men's singles"", ""Women's singles"", ""Men's doubles"", ""Women's doubles"", 'Mixed doubles']"
Which province has a prefecture of Xiangxi with 0.81% of the population of Tujia in China?,select Province where Prefecture eq xiangxi and % of China's Tujia Population eq 0.81% ,"['Province', 'Prefecture', 'County', 'Tujia Population', ""% of China's Tujia Population""]"
Which province has a prefecture of Xiangxi with 0.81% of the Tujia population of China?,select Province where Prefecture eq xiangxi and % of China's Tujia Population eq 0.81% ,"['Province', 'Prefecture', 'County', 'Tujia Population', ""% of China's Tujia Population""]"
Which prefecture is in the province of Hubei and the county of Enshi?,select Prefecture where Province eq hubei and County eq enshi ,"['Province', 'Prefecture', 'County', 'Tujia Population', ""% of China's Tujia Population""]"
Which prefecture is in Hubei Province and Enshi County?,select Prefecture where Province eq hubei and County eq enshi ,"['Province', 'Prefecture', 'County', 'Tujia Population', ""% of China's Tujia Population""]"
What is the sum of Tujia population with Zhangjiajie Prefecture in Sangzhi County?,select SUM(Tujia Population) where Prefecture eq zhangjiajie and County eq sangzhi ,"['Province', 'Prefecture', 'County', 'Tujia Population', ""% of China's Tujia Population""]"
What is the sum of the Tujia population with the Zhangjiajie prefecture in Sangzhi County?,select SUM(Tujia Population) where Prefecture eq zhangjiajie and County eq sangzhi ,"['Province', 'Prefecture', 'County', 'Tujia Population', ""% of China's Tujia Population""]"
What is the sum of Tujia population with the Zhangjiajie prefecture in Sangzhi County?,select SUM(Tujia Population) where Prefecture eq zhangjiajie and County eq sangzhi ,"['Province', 'Prefecture', 'County', 'Tujia Population', ""% of China's Tujia Population""]"
What is the total number of attendance has points greater than 40 and detroit as the home?,select COUNT(Attendance) where Points lt 40 and Home eq detroit ,"['Date', 'Visitor', 'Score', 'Home', 'Attendance', 'Record', 'Points']"
What is the total number of attendance has points greater than 40 and detroit as home?,select COUNT(Attendance) where Points lt 40 and Home eq detroit ,"['Date', 'Visitor', 'Score', 'Home', 'Attendance', 'Record', 'Points']"
What is the total number of attendance has points greater than 40 and Detroit as home?,select COUNT(Attendance) where Points lt 40 and Home eq detroit ,"['Date', 'Visitor', 'Score', 'Home', 'Attendance', 'Record', 'Points']"
What is the total number of tropical lows for more than 11 tropical cyclones in 1998–99 and a severe tropical cyclone larger than 9?,select COUNT(Tropical Lows) where Tropical Cyclones lt 11 and Season eq 1998–99 and Severe Tropical Cyclones lt 9 ,"['Season', 'Tropical Lows', 'Tropical Cyclones', 'Severe Tropical Cyclones', 'Strongest storm']"
What is the total number of tropical lows for more than 11 tropical cyclones in 1998–99 and a severe tropical cyclone greater than 9?,select COUNT(Tropical Lows) where Tropical Cyclones lt 11 and Season eq 1998–99 and Severe Tropical Cyclones lt 9 ,"['Season', 'Tropical Lows', 'Tropical Cyclones', 'Severe Tropical Cyclones', 'Strongest storm']"
What is the largest number for tropical lows for the 1990–91 season with more than 10 tropical cyclones?,select MAX(Tropical Lows) where Season eq 1990–91 and Tropical Cyclones lt 10 ,"['Season', 'Tropical Lows', 'Tropical Cyclones', 'Severe Tropical Cyclones', 'Strongest storm']"
What is the largest number of tropical lows for the 1990–91 season with more than 10 tropical cyclones?,select MAX(Tropical Lows) where Season eq 1990–91 and Tropical Cyclones lt 10 ,"['Season', 'Tropical Lows', 'Tropical Cyclones', 'Severe Tropical Cyclones', 'Strongest storm']"
What is the least number of tropical cyclones when the strongest storm was Tiffany and less than 10 tropical lows?,select MIN(Severe Tropical Cyclones) where Strongest storm eq tiffany and Tropical Lows lt 10 ,"['Season', 'Tropical Lows', 'Tropical Cyclones', 'Severe Tropical Cyclones', 'Strongest storm']"
What is the least number of tropical cyclones when the strongest storm was Tiffany and less than 10 tropical lows was?,select MIN(Severe Tropical Cyclones) where Strongest storm eq tiffany and Tropical Lows lt 10 ,"['Season', 'Tropical Lows', 'Tropical Cyclones', 'Severe Tropical Cyclones', 'Strongest storm']"
What is the least amount of severe tropical cyclones for the 1992–93 season and the tropical lows smaller than 6?,select MIN(Severe Tropical Cyclones) where Season eq 1992–93 and Tropical Lows gt 6 ,"['Season', 'Tropical Lows', 'Tropical Cyclones', 'Severe Tropical Cyclones', 'Strongest storm']"
What is the least amount of severe tropical cyclones for the 1992–93 season and the tropical lows are smaller than 6?,select MIN(Severe Tropical Cyclones) where Season eq 1992–93 and Tropical Lows gt 6 ,"['Season', 'Tropical Lows', 'Tropical Cyclones', 'Severe Tropical Cyclones', 'Strongest storm']"
What is the least amount of tropical lows for the 1993–94 season with less than 11 tropical cyclones?,select MIN(Tropical Lows) where Season eq 1993–94 and Tropical Cyclones gt 11 ,"['Season', 'Tropical Lows', 'Tropical Cyclones', 'Severe Tropical Cyclones', 'Strongest storm']"
What is the least amount of tropical lows for the season 1993–94 with less than 11 tropical cyclones,select MIN(Tropical Lows) where Season eq 1993–94 and Tropical Cyclones gt 11 ,"['Season', 'Tropical Lows', 'Tropical Cyclones', 'Severe Tropical Cyclones', 'Strongest storm']"
"How many weeks are on september 8, 1980 and attendances are larger than 55,045?","select COUNT(Week) where Date eq september 8, 1980 and Attendance lt 55,045 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"How many weeks are on 8 September 1980 and attendances are larger than 55,045?","select COUNT(Week) where Date eq september 8, 1980 and Attendance lt 55,045 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
Which round has a College of Stonford?,select Round where College eq stanford ,"['Round', 'Pick', 'Player', 'Position', 'College']"
Which round has a College of St. Andrews?,select Round where College eq stanford ,"['Round', 'Pick', 'Player', 'Position', 'College']"
Which round has a pick of 174?,select Round where Pick eq 174 ,"['Round', 'Pick', 'Player', 'Position', 'College']"
Which round has a Pick of 174?,select Round where Pick eq 174 ,"['Round', 'Pick', 'Player', 'Position', 'College']"
Which position has a pick of 174?,select Position where Pick eq 174 ,"['Round', 'Pick', 'Player', 'Position', 'College']"
Which position has a Pick of 174?,select Position where Pick eq 174 ,"['Round', 'Pick', 'Player', 'Position', 'College']"
That was held in 1964?,select Event where Year eq 1964 ,"['Year', 'Competition', 'Venue', 'Position', 'Event']"
"What is the name of the event with a venue in toronto, canada?","select Event where Venue eq toronto, canada ","['Year', 'Competition', 'Venue', 'Position', 'Event']"
"What is the name of the event with a venue in Toronto, Canada?","select Event where Venue eq toronto, canada ","['Year', 'Competition', 'Venue', 'Position', 'Event']"
"What is the name of the event with a venue that was in Toronto, Canada?","select Event where Venue eq toronto, canada ","['Year', 'Competition', 'Venue', 'Position', 'Event']"
What is the year the competition was held the british empire and commonwealth games?,select SUM(Year) where Competition eq british empire and commonwealth games ,"['Year', 'Competition', 'Venue', 'Position', 'Event']"
What is the year the competition was held the British Empire and Commonwealth Games?,select SUM(Year) where Competition eq british empire and commonwealth games ,"['Year', 'Competition', 'Venue', 'Position', 'Event']"
What is the position of the Commonwealth games?,select Position where Competition eq commonwealth games ,"['Year', 'Competition', 'Venue', 'Position', 'Event']"
What is the venue of a competition in 1964?,select Venue where Year eq 1964 ,"['Year', 'Competition', 'Venue', 'Position', 'Event']"
"Name the date for clay surface and location of Santos, Brazil","select Date where Surface eq clay and Location eq santos, brazil ","['Outcome', 'Date', 'Location', 'Surface', 'Opponent in final', 'Score']"
"Name the date for clay surface and location of santos, Brazil","select Date where Surface eq clay and Location eq santos, brazil ","['Outcome', 'Date', 'Location', 'Surface', 'Opponent in final', 'Score']"
Name the date with the outcome of the winner and score of 4–6 6–2 7–6 (7–4),select Date where Outcome eq winner and Score eq 4–6 6–2 7–6 (7–4) ,"['Outcome', 'Date', 'Location', 'Surface', 'Opponent in final', 'Score']"
Name the date with the result of the winner and score of 4–6 6–2 7–6 (7–4),select Date where Outcome eq winner and Score eq 4–6 6–2 7–6 (7–4) ,"['Outcome', 'Date', 'Location', 'Surface', 'Opponent in final', 'Score']"
What is the highest capacity for a position of 5 in 2004?,select MAX(Capacity) where Position in 2004 eq 5 ,"['Team', 'Location', 'Venue', 'Capacity', 'Position in 2004']"
"Which venue has a capacity of over 41,040 for Darida?","select Venue where Capacity lt 41,040 and Team eq darida ","['Team', 'Location', 'Venue', 'Capacity', 'Position in 2004']"
Which venue was the number 9 for 2004?,select Venue where Position in 2004 eq 9 ,"['Team', 'Location', 'Venue', 'Capacity', 'Position in 2004']"
Which city was founded in 1857?,select City where Founded eq 1857 ,"['School', 'City', 'State', 'Enrollment', 'Founded']"
Which opponent has a time of 2:31?,select Opponent where Time eq 2:31 ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time']"
Which opposition has a time of 2:31?,select Opponent where Time eq 2:31 ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time']"
Which method has a round of 1 and a time of 0:28?,select Method where Round eq 1 and Time eq 0:28 ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time']"
"Which method has a round of 1, and a time of 0:28?",select Method where Round eq 1 and Time eq 0:28 ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time']"
Which time has an event of call to arms i?,select Time where Event eq call to arms i ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time']"
Which time has an event of a call to arms i?,select Time where Event eq call to arms i ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time']"
What team played on april 9?,select Opponent where Date eq april 9 ,"['Game', 'Date', 'Opponent', 'Score', 'Series']"
What team played on April 9?,select Opponent where Date eq april 9 ,"['Game', 'Date', 'Opponent', 'Score', 'Series']"
What is the smallest frequency (kHz) in the location of Longview?,select MIN(Frequency (kHz)) where Licensed location eq longview ,"['Frequency (kHz)', 'Call letters', 'Licensed location', 'Type', 'Format']"
What is the place with a frequency (kHz) greater than 1370?,select Licensed location where Frequency (kHz) lt 1370 ,"['Frequency (kHz)', 'Call letters', 'Licensed location', 'Type', 'Format']"
What is the capacity for Yunost?,select COUNT(Capacity) where Venue eq yunost ,"['Team', 'Location', 'Venue', 'Capacity', 'Position in 2002']"
What is the total number of first prizes for the Canadian Open in USD?,select SUM(1st prize ( $ )) where Tournament eq canadian open ,"['Date', 'Tournament', 'Location', 'Winner', 'Score', '1st prize ( $ )']"
Which Drawn has a lost of 19?,select Drawn where Lost eq 19 ,"['Club', 'Played', 'Drawn', 'Lost', 'Points for', 'Points against', 'Tries for', 'Tries against', 'Try bonus', 'Losing bonus', 'Points']"
Which played has a club of club?,select Played where Club eq club ,"['Club', 'Played', 'Drawn', 'Lost', 'Points for', 'Points against', 'Tries for', 'Tries against', 'Try bonus', 'Losing bonus', 'Points']"
Which played has a club of the club?,select Played where Club eq club ,"['Club', 'Played', 'Drawn', 'Lost', 'Points for', 'Points against', 'Tries for', 'Tries against', 'Try bonus', 'Losing bonus', 'Points']"
Which Played has a club of club?,select Played where Club eq club ,"['Club', 'Played', 'Drawn', 'Lost', 'Points for', 'Points against', 'Tries for', 'Tries against', 'Try bonus', 'Losing bonus', 'Points']"
Which club has 1 losing bonus?,select Club where Losing bonus eq 1 ,"['Club', 'Played', 'Drawn', 'Lost', 'Points for', 'Points against', 'Tries for', 'Tries against', 'Try bonus', 'Losing bonus', 'Points']"
Which club has 1 Losing Bonus?,select Club where Losing bonus eq 1 ,"['Club', 'Played', 'Drawn', 'Lost', 'Points for', 'Points against', 'Tries for', 'Tries against', 'Try bonus', 'Losing bonus', 'Points']"
What is the losing bonus of 571 points?,select Losing bonus where Points for eq 571 ,"['Club', 'Played', 'Drawn', 'Lost', 'Points for', 'Points against', 'Tries for', 'Tries against', 'Try bonus', 'Losing bonus', 'Points']"
What is the loss bonus of 571 points?,select Losing bonus where Points for eq 571 ,"['Club', 'Played', 'Drawn', 'Lost', 'Points for', 'Points against', 'Tries for', 'Tries against', 'Try bonus', 'Losing bonus', 'Points']"
What is the losing bonus of 571 Points?,select Losing bonus where Points for eq 571 ,"['Club', 'Played', 'Drawn', 'Lost', 'Points for', 'Points against', 'Tries for', 'Tries against', 'Try bonus', 'Losing bonus', 'Points']"
